Company Name,Website,Screenshot URL,Place ID,Status
"9697416559","https://www.paynespizza.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"9110514036","https://fargospizza.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
"6833803808","https://www.facebook.com/Fry-Daddys-245220102211089/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"8848561180","http://www.caitlinsrestaurant.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
"9778825387","https://carollosturnersville.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"9391898703","https://mysocialfairy.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4","ChIJ7y6TbAJnlVQR8AogkjB72B4","success"
"6854865942","https://ilfornopizzanj.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"7752798111","https://www.bourbonpizza.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"9431338400","https://www.delishpizza.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
"8440011156","https://antoniospizza.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"7751742605","https://www.bourbonpizza.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"8385246788","https://www.roxberryjuice.com/menu","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
"7896464929","https://www.baccipizza.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"9497644693","https://baronelounge.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
"9326283374","https://www.ziziramensushi.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
"7686454196","https://papaspizzatogo.com/papas-locations/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"7896464953","https://www.baccipizza.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"9178985606","https://royal38.bar","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJj6VEnR2bmYARvDuBYqxmWmY","ChIJj6VEnR2bmYARvDuBYqxmWmY","success"
"7410282804","https://lorenzositalian.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJYcutzSuZ7ocRbG5IEnOORhU","ChIJYcutzSuZ7ocRbG5IEnOORhU","skipped"
"7896480561","https://www.baccipizza.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"7445771351","https://dalspizzagvl.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
"9640823356","https://pvdpizza.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"6945345369","https://barnstormers.pizza","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"8886914578","https://www.studewoodcantine.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"7065876364","https://amecipizzaandpasta.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
